2025-04-15T09:16:06.552Z,0,direct,http://chinchincasinoapp.com,failed,194,0,
2025-04-15T09:19:41.671Z,1,organic,http://chinchincasinoapp.com,failed,188,0,
2025-04-15T09:23:06.999Z,2,organic,http://chinchincasinoapp.com,failed,187,0,
2025-04-15T10:51:19.784Z,0,organic,http://chinchincasinoapp.com,failed,187,0,
